"SMARCC2","ensg00000258921","Sun Aug 09 14:11:19 2020"
"RNF41","ensg00000258921","Sun Aug 09 14:11:19 2020"
"IKZF4","ensg00000258921","Sun Aug 09 14:11:19 2020"
"ZC3H10","ensg00000258921","Sun Aug 09 14:11:19 2020"
"ANKRD52","ensg00000258921","Sun Aug 09 14:11:19 2020"
"PHC1P1","ensg00000258921","Sun Aug 09 14:11:19 2020"
"ENSG00000257740","ensg00000258921","Sun Aug 09 14:11:19 2020"
"PSMB3P1","ensg00000258921","Sun Aug 09 14:11:19 2020"
"BAZ2A","ensg00000258921","Sun Aug 09 14:11:19 2020"
"IL23A","ensg00000258921","Sun Aug 09 14:11:19 2020"
"PAN2","ensg00000258921","Sun Aug 09 14:11:19 2020"
"ORMDL2","ensg00000258921","Sun Aug 09 14:11:19 2020"
"DNAJC14","ensg00000258921","Sun Aug 09 14:11:19 2020"
"PYM1","ensg00000258921","Sun Aug 09 14:11:19 2020"
"TMEM198B","ensg00000258921","Sun Aug 09 14:11:19 2020"
"piR-50308-120","ensg00000258921","Sun Aug 09 14:11:19 2020"
"piR-45471-116","ensg00000258921","Sun Aug 09 14:11:19 2020"
"piR-55654-098","ensg00000258921","Sun Aug 09 14:11:19 2020"
"MIR4632","ensg00000263676","Sun Aug 09 14:11:00 2020"
"RN7SL451P","ensg00000265141","Sun Aug 09 14:10:55 2020"
"RN7SL574P","ensg00000266075","Sun Aug 09 14:10:48 2020"
"ENSG00000269978","ensg00000269978","Sun Aug 09 14:10:52 2020"
"ENSG00000270035","ensg00000270035","Sun Aug 09 14:10:51 2020"
"PER3","ensg00000270035","Sun Aug 09 14:10:51 2020"
"VAMP3","ensg00000270035","Sun Aug 09 14:10:51 2020"
"ENSG00000270171","ensg00000270035","Sun Aug 09 14:10:51 2020"
"TNFRSF9","ensg00000270035","Sun Aug 09 14:10:51 2020"
"UTS2","ensg00000270035","Sun Aug 09 14:10:51 2020"
"CAMTA1","ensg00000270035","Sun Aug 09 14:10:51 2020"
"ENSG00000236266","ensg00000270035","Sun Aug 09 14:10:51 2020"
"FJ601661","ensg00000270035","Sun Aug 09 14:10:51 2020"
"ENSG00000269925","ensg00000270035","Sun Aug 09 14:10:51 2020"
"NONHSAG000273.2","ensg00000270035","Sun Aug 09 14:10:51 2020"
"LOC105376689","ensg00000270035","Sun Aug 09 14:10:51 2020"
"FJ601684-002","ensg00000270035","Sun Aug 09 14:10:51 2020"
"piR-32214-003","ensg00000270035","Sun Aug 09 14:10:51 2020"
"ENSG00000270330","ensg00000270330","Sun Aug 09 14:10:53 2020"
"TNFRSF9","ensg00000270330","Sun Aug 09 14:10:53 2020"
"UTS2","ensg00000270330","Sun Aug 09 14:10:53 2020"
"lnc-PARK7-3","ensg00000270330","Sun Aug 09 14:10:53 2020"
"lnc-PARK7-5","ensg00000270330","Sun Aug 09 14:10:53 2020"
"HG984093","ensg00000270330","Sun Aug 09 14:10:53 2020"
"TRUND-NNN4-1","ensg00000270330","Sun Aug 09 14:10:53 2020"
"piR-33123-001","ensg00000270330","Sun Aug 09 14:10:53 2020"
"ENSG00000270620","ensg00000270620","Sun Aug 09 14:11:03 2020"
"ZBTB17","ensg00000270620","Sun Aug 09 14:11:03 2020"
"SPEN","ensg00000270620","Sun Aug 09 14:11:03 2020"
"lnc-ZBTB17-3","ensg00000270620","Sun Aug 09 14:11:03 2020"
"CLCNKA","ensg00000270620","Sun Aug 09 14:11:03 2020"
"ENSG00000179743","ensg00000270620","Sun Aug 09 14:11:03 2020"
"piR-53082","ensg00000270620","Sun Aug 09 14:11:03 2020"
"CLCNKB","ensg00000270620","Sun Aug 09 14:11:03 2020"
"HSPB7","ensg00000270620","Sun Aug 09 14:11:03 2020"
"FBLIM1","ensg00000270620","Sun Aug 09 14:11:03 2020"
"SNODB479","ensg00000270620","Sun Aug 09 14:11:03 2020"
"SRARP","ensg00000270620","Sun Aug 09 14:11:03 2020"
"ARHGEF19-AS1","ensg00000270620","Sun Aug 09 14:11:03 2020"
"ENSG00000270914","ensg00000270914","Sun Aug 09 14:10:58 2020"
"MFN2","ensg00000270914","Sun Aug 09 14:10:58 2020"
"MIIP","ensg00000270914","Sun Aug 09 14:10:58 2020"
"MN308906","ensg00000270914","Sun Aug 09 14:10:58 2020"
"MTOR","ensg00000270914","Sun Aug 09 14:10:58 2020"
